customer_id,customer_name,customer_type,locality,city,state,industry,acquisition_date,preferred_categories,average_order_value,purchase_frequency_per_month,payment_preference,credit_limit,agreed_credit_days,payment_reliability,payer_class,return_probability,discount_sensitivity,churn_probability,is_interstate
CUS000382,Siddharth Singh,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2023-08-23,laptops|mice|cables,1916.8,0.134,debit_card,0.0,0,0.6708,normal,0.0544,0.218,0.1091,False
CUS000383,Sanjay Malhotra,retail,Thane West,Mumbai,Maharashtra,N/A (individual),2026-06-26,smartphones|storage_devices,3036.42,0.308,cash,0.0,0,0.7198,normal,0.1138,0.714,0.1716,False
CUS000384,Rajesh Shaikh,retail,Khar,Mumbai,Maharashtra,N/A (individual),2022-09-13,televisions|smartwatches,4386.54,0.707,cash,0.0,0,0.7606,normal,0.0688,0.505,0.1176,False
CUS000385,Arjun Pillai,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2023-07-19,accessories|laptops|headphones,1635.08,0.135,UPI,0.0,0,0.7107,normal,0.2095,0.293,0.3272,False
CUS000386,Skyline Impex Corp.,corporate,Andheri East,Mumbai,Maharashtra,Retail Trade,2023-09-02,mice|smartwatches|accessories|power_banks,40999.87,0.528,bank_transfer,362000.0,30,0.3413,normal,0.1462,0.224,0.2295,False
CUS000387,Ishaan Solanki,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2024-08-08,accessories|power_banks|routers|chargers,908.53,1.279,UPI,0.0,0,0.4871,normal,0.1163,0.71,0.3343,False
CUS000388,Aarav Menon,retail,Nashik,Nashik,Maharashtra,N/A (individual),2022-08-12,accessories|ups_devices|power_banks|headphones,2517.28,1.52,UPI,0.0,0,0.0508,late,0.194,0.428,0.3989,False
CUS000389,United Retail Pvt. Ltd.,corporate,Ghatkopar,Mumbai,Maharashtra,Manufacturing,2024-03-21,laptops,49341.49,1.064,credit,150000.0,45,0.3131,normal,0.1189,0.417,0.3243,False
CUS000390,Vinod Sharma,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2024-10-24,power_banks|speakers|smartphones|cables,3028.7,0.189,UPI,0.0,0,0.8724,excellent,0.0806,0.172,0.1798,False
CUS000391,Rohan Shaikh,retail,Kandivali,Mumbai,Maharashtra,N/A (individual),2023-05-03,headphones|cables,2169.22,0.225,credit_card,0.0,0,0.7033,normal,0.1572,0.531,0.2724,False
CUS000392,Diya Kapoor,retail,Dadar,Mumbai,Maharashtra,N/A (individual),2025-08-19,headphones|laptops|cables,3968.09,0.941,debit_card,0.0,0,0.6247,excellent,0.1456,0.641,0.0391,False
CUS000393,Karan Kumar,retail,Delhi,Delhi,Delhi,N/A (individual),2025-11-21,cables,2476.05,0.821,debit_card,0.0,0,0.9265,excellent,0.25,0.747,0.1761,True
CUS000394,Anika Gupta,retail,Chembur,Mumbai,Maharashtra,N/A (individual),2024-04-29,cables|chargers,2328.47,0.389,UPI,0.0,0,0.2786,late,0.1696,0.04,0.1298,False
CUS000395,Zara Vora,retail,Surat,Surat,Gujarat,N/A (individual),2023-09-08,routers|smartphones|chargers,1419.97,0.828,UPI,0.0,0,0.6748,normal,0.0326,0.276,0.2156,True
CUS000396,Riya Reddy,retail,Bengaluru,Bengaluru,Karnataka,N/A (individual),2024-08-28,storage_devices,2397.33,0.391,cash,0.0,0,0.5174,normal,0.1167,0.671,0.1088,True
CUS000397,Farhan Mehta,retail,Nagpur,Nagpur,Maharashtra,N/A (individual),2024-01-12,headphones|feature_phones,4144.02,0.05,UPI,0.0,0,0.5,excellent,0.1201,0.655,0.3726,False
CUS000398,Silver Infotech,small_business,Dadar,Mumbai,Maharashtra,Education,2026-02-28,power_banks|monitors|routers,8366.38,0.718,bank_transfer,59000.0,30,0.5064,normal,0.25,0.139,0.0418,False
CUS000399,Prakash Sharma,retail,Andheri East,Mumbai,Maharashtra,N/A (individual),2024-11-29,tablets,2462.71,0.181,UPI,0.0,0,0.1549,late,0.0159,0.151,0.1286,False
CUS000400,Dev Mishra,retail,Kurla,Mumbai,Maharashtra,N/A (individual),2024-10-30,power_banks,1333.42,0.48,cash,0.0,0,0.2222,normal,0.25,0.338,0.2516,False
CUS000401,Andheri Impex LLP,corporate,Vile Parle,Mumbai,Maharashtra,Healthcare,2023-09-06,earbuds|monitors|televisions|printers,118718.55,0.121,bank_transfer,351000.0,60,0.6173,normal,0.1059,0.374,0.1528,False
CUS000402,Siddharth Yadav,retail,Powai,Mumbai,Maharashtra,N/A (individual),2025-03-10,webcams|laptops|smartphones|keyboards,992.2,0.837,UPI,0.0,0,0.5177,normal,0.1212,0.84,0.0426,False
CUS000403,Sagar Technologies Corp.,corporate,Bandra West,Mumbai,Maharashtra,Finance,2024-02-24,speakers|accessories|tablets,146624.39,0.539,credit,247000.0,60,0.19,late,0.25,0.108,0.129,False
CUS000404,Anika D'Souza,retail,Khar,Mumbai,Maharashtra,N/A (individual),2023-02-09,power_banks|speakers|routers,1606.23,0.06,UPI,0.0,0,0.8262,normal,0.2361,0.171,0.1589,False
CUS000405,Star Technologies,small_business,Bandra West,Mumbai,Maharashtra,Healthcare,2023-02-16,power_banks|webcams|printers|monitors,13829.44,0.26,bank_transfer,69000.0,30,0.5345,normal,0.0813,0.358,0.2227,False
CUS000406,Pooja Solanki,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2023-11-09,ups_devices|power_banks|webcams,3218.68,0.176,cash,0.0,0,0.6107,normal,0.204,0.161,0.2653,False
CUS000407,Silver Impex,small_business,Vile Parle,Mumbai,Maharashtra,Manufacturing,2023-10-24,speakers|earbuds,13617.36,0.1,credit,70000.0,30,0.6418,normal,0.1091,0.319,0.2457,False
CUS000408,Elite Gadget Hub,small_business,Dadar,Mumbai,Maharashtra,Media,2023-03-31,tablets,4496.41,2.344,credit,46000.0,30,0.699,normal,0.1382,0.104,0.2454,False
CUS000409,Pankaj Ansari,retail,Kurla,Mumbai,Maharashtra,N/A (individual),2023-08-26,power_banks|feature_phones|keyboards,2751.77,0.089,UPI,0.0,0,0.5265,normal,0.0452,0.506,0.0956,False
CUS000410,Sanjay Rao,retail,Chembur,Mumbai,Maharashtra,N/A (individual),2025-11-27,chargers|power_banks,1300.0,0.05,debit_card,0.0,0,0.41,normal,0.0927,0.676,0.0667,False
CUS000411,Horizon Trading Co.,small_business,Thane West,Mumbai,Maharashtra,Media,2025-01-25,routers,9767.28,2.545,bank_transfer,20000.0,30,0.9214,excellent,0.0701,0.132,0.1631,False
CUS000412,Ananya Vora,retail,Jogeshwari,Mumbai,Maharashtra,N/A (individual),2026-06-03,storage_devices|mice,2745.77,0.439,UPI,0.0,0,0.735,normal,0.25,0.687,0.281,False
CUS000413,Shree Electronics,small_business,Santacruz,Mumbai,Maharashtra,IT Services,2024-03-22,keyboards,33666.2,0.158,UPI,35000.0,45,0.499,normal,0.0465,0.614,0.0571,False
CUS000414,Sagar Digital World,small_business,Jogeshwari,Mumbai,Maharashtra,Logistics,2025-04-02,cables|accessories|keyboards|power_banks,3000.0,1.708,UPI,20000.0,0,0.5081,normal,0.0643,0.425,0.281,False
CUS000415,Pooja Banerjee,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2025-10-21,printers|keyboards|webcams,2719.49,0.419,cash,0.0,0,0.7446,normal,0.0901,0.674,0.316,False
CUS000416,Yash Sharma,retail,Mulund,Mumbai,Maharashtra,N/A (individual),2023-09-30,webcams|printers,362.67,0.052,cash,0.0,0,0.4302,normal,0.1013,0.37,0.0491,False
CUS000417,Vikram Shah,retail,Surat,Surat,Gujarat,N/A (individual),2023-11-25,webcams|monitors|smartwatches|routers,1291.8,1.272,cash,0.0,0,0.6128,normal,0.0922,0.529,0.4066,True
CUS000418,Nikhil Deshmukh,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2022-08-24,cables,1203.14,0.438,UPI,0.0,0,0.4317,normal,0.0778,0.47,0.0978,False
CUS000419,Golden Digital World,small_business,Santacruz,Mumbai,Maharashtra,Real Estate,2023-10-01,power_banks|webcams|earbuds|printers,17268.26,2.169,credit,59000.0,45,0.6854,normal,0.1504,0.324,0.1798,False
CUS000420,Reyansh Kumar,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2022-07-10,storage_devices|televisions,2260.47,0.989,cash,0.0,0,0.4392,normal,0.174,0.43,0.0099,False
CUS000421,Mumbai Digital World,small_business,Nagpur,Nagpur,Maharashtra,IT Services,2025-02-19,earbuds|speakers|routers|cables,21054.64,3.053,credit,51000.0,15,0.4551,normal,0.1669,0.219,0.1098,False
CUS000422,Karan Pandey,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2024-06-09,mice|accessories,5089.88,0.05,cash,0.0,0,0.6959,normal,0.076,0.505,0.0998,False
CUS000423,Metro Systems,small_business,Surat,Surat,Gujarat,Manufacturing,2023-05-10,tablets|smartwatches,6688.5,0.203,credit,23000.0,0,0.7707,normal,0.25,0.068,0.3176,True
CUS000424,Om Digital World,small_business,Andheri East,Mumbai,Maharashtra,Hospitality,2022-12-15,ups_devices|earbuds|smartphones,18592.59,0.392,bank_transfer,83000.0,15,0.8556,excellent,0.1165,0.201,0.0523,False
CUS000425,Dev Kulkarni,retail,Khar,Mumbai,Maharashtra,N/A (individual),2023-09-06,cables|smartwatches|power_banks|ups_devices,1327.08,0.125,cash,0.0,0,0.4889,normal,0.0993,0.71,0.0405,False
CUS000426,Horizon Electronics,small_business,Ghatkopar,Mumbai,Maharashtra,Logistics,2023-11-06,cables|smartwatches|keyboards,10598.87,0.1,UPI,20000.0,15,0.5781,normal,0.0298,0.269,0.3053,False
CUS000427,Manoj Ansari,retail,Powai,Mumbai,Maharashtra,N/A (individual),2022-10-03,keyboards|headphones|smartwatches|earbuds,1761.63,1.476,credit_card,0.0,0,0.5373,normal,0.108,0.116,0.1736,False
CUS000428,Saanvi Mukherjee,retail,Surat,Surat,Gujarat,N/A (individual),2023-01-14,mice|power_banks|accessories,1968.33,0.112,cash,0.0,0,0.6582,normal,0.1194,0.417,0.0996,True
CUS000429,Royal Retail Pvt. Ltd.,corporate,Santacruz,Mumbai,Maharashtra,Hospitality,2024-09-14,laptops|chargers|smartphones|monitors,49200.57,1.131,bank_transfer,201000.0,30,0.1058,late,0.2017,0.296,0.2762,False
CUS000430,Andheri Solutions,small_business,Kandivali,Mumbai,Maharashtra,Manufacturing,2023-04-25,smartphones|routers,12126.15,0.58,credit,35000.0,45,0.6696,normal,0.1887,0.58,0.1688,False
CUS000431,Metro Technologies,small_business,Ahmedabad,Ahmedabad,Gujarat,Manufacturing,2023-10-31,storage_devices|ups_devices|cables|accessories,5599.57,0.155,credit,47000.0,30,0.7122,normal,0.1462,0.495,0.3034,True
CUS000432,Ganesh Vora,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2025-06-25,routers|webcams,1436.62,0.229,UPI,0.0,0,0.3157,normal,0.2173,0.365,0.5184,False
CUS000433,Golden Traders Pvt. Ltd.,corporate,Chembur,Mumbai,Maharashtra,Retail Trade,2023-12-17,cables|headphones|keyboards,90175.15,0.799,bank_transfer,183000.0,60,0.8053,normal,0.2123,0.698,0.3895,False
CUS000434,Sagar Traders LLP,corporate,Andheri East,Mumbai,Maharashtra,Retail Trade,2023-03-28,smartwatches|storage_devices|laptops,25000.0,0.293,credit,173000.0,45,0.3041,normal,0.1992,0.056,0.0584,False
CUS000435,Ishaan Tiwari,retail,Jogeshwari,Mumbai,Maharashtra,N/A (individual),2026-06-21,earbuds,3736.19,0.227,cash,0.0,0,0.5,excellent,0.2066,0.504,0.0922,False
CUS000436,Arjun Vora,retail,Mulund,Mumbai,Maharashtra,N/A (individual),2024-12-11,smartwatches|earbuds|keyboards|smartphones,894.46,0.05,UPI,0.0,0,0.2664,normal,0.0393,0.065,0.1382,False
CUS000437,Reyansh Vora,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2023-04-22,cables,1525.36,1.496,credit_card,0.0,0,0.9467,excellent,0.0632,0.457,0.0307,False
CUS000438,Royal Technologies,small_business,Indore,Indore,Madhya Pradesh,Hospitality,2025-06-30,power_banks|printers,12464.46,2.352,credit,90000.0,0,0.8313,normal,0.0717,0.499,0.1018,True
CUS000439,Rohan Yadav,retail,Kandivali,Mumbai,Maharashtra,N/A (individual),2024-07-15,laptops|earbuds|televisions|ups_devices,3230.89,0.705,debit_card,0.0,0,0.4871,normal,0.0543,0.069,0.2093,False
CUS000440,Sai Yadav,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2023-12-02,mice|chargers,967.86,0.769,credit_card,0.0,0,0.7217,normal,0.1504,0.67,0.1349,False
CUS000441,Ashok Chopra,retail,Dadar,Mumbai,Maharashtra,N/A (individual),2023-04-25,monitors|storage_devices|laptops|mice,2804.29,0.449,UPI,0.0,0,0.7378,excellent,0.1808,0.238,0.0961,False
CUS000442,Kavita Malhotra,retail,Pune,Pune,Maharashtra,N/A (individual),2024-02-01,chargers|keyboards|feature_phones|laptops,1043.11,0.218,UPI,0.0,0,0.1438,late,0.1637,0.263,0.2587,False
CUS000443,Arjun Jain,retail,Vile Parle,Mumbai,Maharashtra,N/A (individual),2023-08-15,cables|mice|webcams|ups_devices,1358.17,0.772,cash,0.0,0,0.5392,normal,0.2382,0.594,0.0549,False
CUS000444,Sanjay Pandey,retail,Bandra East,Mumbai,Maharashtra,N/A (individual),2025-10-10,mice,2337.55,1.062,UPI,0.0,0,0.5236,normal,0.0873,0.666,0.1289,False
CUS000445,Vasant Gadget Hub LLP,corporate,Andheri West,Mumbai,Maharashtra,Logistics,2023-10-16,chargers|feature_phones,96533.69,0.05,credit,273000.0,60,0.7691,normal,0.0387,0.501,0.4129,False
CUS000446,Ira Khanna,retail,Kandivali,Mumbai,Maharashtra,N/A (individual),2022-12-25,feature_phones|power_banks|keyboards|storage_devices,4731.4,0.118,UPI,0.0,0,0.3572,normal,0.0503,0.104,0.1971,False
CUS000447,Saanvi Rathod,retail,Bandra East,Mumbai,Maharashtra,N/A (individual),2025-03-11,smartwatches|power_banks|webcams,2090.94,0.41,UPI,0.0,0,0.3758,normal,0.131,0.549,0.0219,False
CUS000448,Vivaan Pillai,retail,Dadar,Mumbai,Maharashtra,N/A (individual),2022-12-17,televisions|feature_phones|storage_devices,1923.54,0.392,cash,0.0,0,0.981,excellent,0.1699,0.086,0.3431,False
CUS000449,Vivaan Mishra,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2023-12-26,smartwatches|webcams|speakers|accessories,4132.64,0.31,UPI,0.0,0,0.4515,late,0.25,0.442,0.1687,False
CUS000450,Aadhya Nair,retail,Surat,Surat,Gujarat,N/A (individual),2025-04-15,routers|monitors,936.38,0.07,debit_card,0.0,0,0.6516,normal,0.0692,0.689,0.2334,True
CUS000451,New India Technologies,small_business,Chembur,Mumbai,Maharashtra,Media,2024-08-04,webcams|printers,10025.45,0.212,credit,39000.0,0,0.6133,normal,0.0592,0.124,0.1214,False
CUS000452,Karan Sharma,retail,Ahmedabad,Ahmedabad,Gujarat,N/A (individual),2025-02-10,headphones,2317.08,0.05,credit_card,0.0,0,0.723,normal,0.25,0.412,0.3606,True
CUS000453,Mumbai Impex,small_business,Mulund,Mumbai,Maharashtra,Education,2024-09-19,monitors|chargers,27897.88,1.453,bank_transfer,28000.0,45,0.6262,normal,0.0387,0.4,0.0958,False
CUS000454,Anil Vora,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2025-08-12,smartwatches|ups_devices,3044.04,0.118,credit_card,0.0,0,0.3568,normal,0.0454,0.33,0.0193,False
CUS000455,Sai Gadget Hub Pvt. Ltd.,corporate,Nagpur,Nagpur,Maharashtra,Media,2023-02-28,storage_devices,43690.67,0.525,bank_transfer,190000.0,30,0.7391,normal,0.0973,0.505,0.1538,False
CUS000456,Mumbai Systems,small_business,Indore,Indore,Madhya Pradesh,Finance,2024-03-09,feature_phones|tablets|smartphones|headphones,11439.37,0.456,bank_transfer,20000.0,15,0.847,normal,0.1575,0.209,0.2917,True
CUS000457,Suraj Systems,small_business,Pune,Pune,Maharashtra,IT Services,2023-10-21,webcams,10465.21,0.593,credit,56000.0,0,0.6341,normal,0.0106,0.344,0.1984,False
CUS000458,Horizon Gadget Hub Pvt. Ltd.,corporate,Goregaon,Mumbai,Maharashtra,Retail Trade,2024-06-20,storage_devices|laptops|speakers|earbuds,79807.5,0.197,bank_transfer,308000.0,45,0.8425,excellent,0.0538,0.396,0.104,False
CUS000459,Nisha Agarwal,retail,Ahmedabad,Ahmedabad,Gujarat,N/A (individual),2023-06-09,tablets|printers,1385.24,0.848,credit_card,0.0,0,0.5453,normal,0.1484,0.357,0.2298,True
CUS000460,Kabir Iyer,retail,Pune,Pune,Maharashtra,N/A (individual),2024-05-16,speakers|cables|power_banks|tablets,1179.69,0.102,credit_card,0.0,0,0.0994,late,0.182,0.491,0.1477,False
CUS000461,Ganesh Communications,small_business,Goregaon,Mumbai,Maharashtra,Retail Trade,2025-05-29,televisions|monitors,7511.44,1.301,credit,59000.0,45,0.6198,normal,0.1889,0.527,0.143,False
CUS000462,Vikram Verma,retail,Nagpur,Nagpur,Maharashtra,N/A (individual),2024-04-21,smartphones|tablets,2306.5,0.491,cash,0.0,0,0.4941,normal,0.0535,0.481,0.2363,False
CUS000463,Shree Enterprises,small_business,Malad,Mumbai,Maharashtra,Logistics,2026-05-15,webcams|mice,19929.93,1.979,credit,36000.0,0,0.5791,normal,0.0566,0.255,0.1746,False
CUS000464,Vivaan Rathod,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2023-02-19,speakers|power_banks|monitors,3947.63,1.2,credit_card,0.0,0,0.55,late,0.202,0.421,0.5059,False
CUS000465,Deepak Shah,retail,Kandivali,Mumbai,Maharashtra,N/A (individual),2025-12-18,earbuds|laptops|printers,6744.95,1.134,debit_card,0.0,0,0.6695,normal,0.2288,0.078,0.1038,False
CUS000466,Skyline Gadget Hub,small_business,Dadar,Mumbai,Maharashtra,Retail Trade,2025-04-20,monitors|storage_devices|power_banks|mice,7910.32,0.858,UPI,68000.0,0,0.7008,normal,0.1251,0.044,0.2099,False
CUS000467,Ganesh Retail,small_business,Powai,Mumbai,Maharashtra,IT Services,2024-11-02,webcams|keyboards|televisions,13534.79,1.151,UPI,33000.0,45,0.3886,normal,0.0499,0.269,0.101,False
CUS000468,Ashok Gupta,retail,Dombivli,Mumbai,Maharashtra,N/A (individual),2023-07-21,chargers,4700.67,0.597,cash,0.0,0,0.8399,excellent,0.1146,0.43,0.0365,False
CUS000469,Krishna Trivedi,retail,Vile Parle,Mumbai,Maharashtra,N/A (individual),2024-01-16,accessories,2111.29,0.251,UPI,0.0,0,0.3818,normal,0.25,0.49,0.103,False
CUS000470,Aditya Khan,retail,Malad,Mumbai,Maharashtra,N/A (individual),2024-08-05,smartphones|televisions|headphones|speakers,4155.75,0.355,UPI,0.0,0,0.3697,normal,0.0299,0.399,0.0584,False
CUS000471,Ritesh Bhatia,retail,Nashik,Nashik,Maharashtra,N/A (individual),2023-12-16,ups_devices,937.81,0.082,credit_card,0.0,0,0.3041,normal,0.1514,0.5,0.0274,False
CUS000472,Reyansh Joshi,retail,Bengaluru,Bengaluru,Karnataka,N/A (individual),2023-12-31,keyboards|mice|smartwatches,2430.54,0.296,UPI,0.0,0,0.0984,late,0.1803,0.443,0.2482,True
CUS000473,Ganesh Trivedi,retail,Ahmedabad,Ahmedabad,Gujarat,N/A (individual),2023-04-08,televisions,2670.71,0.631,UPI,0.0,0,0.8864,normal,0.0674,0.366,0.0523,True
CUS000474,Vasant Retail,small_business,Nashik,Nashik,Maharashtra,Logistics,2023-08-20,tablets|monitors,5277.47,1.207,credit,44000.0,15,0.4465,normal,0.1887,0.309,0.1673,False
CUS000475,Prime Mobile Point Pvt. Ltd.,corporate,Andheri West,Mumbai,Maharashtra,Manufacturing,2025-10-20,ups_devices,51776.82,0.291,UPI,217000.0,45,0.537,normal,0.2253,0.312,0.0657,False
CUS000476,Suraj Mobile Point Pvt. Ltd.,corporate,Powai,Mumbai,Maharashtra,Finance,2023-02-21,smartwatches|chargers|monitors|webcams,29238.12,0.877,bank_transfer,383000.0,45,0.5954,normal,0.0916,0.839,0.1496,False
CUS000477,Om Solutions,small_business,Malad,Mumbai,Maharashtra,Education,2026-06-17,webcams|power_banks|headphones,40195.98,3.066,bank_transfer,20000.0,30,0.4752,normal,0.0551,0.543,0.2474,False
CUS000478,Reyansh Kapoor,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2025-12-11,laptops|routers|power_banks|smartphones,3989.73,0.874,debit_card,0.0,0,0.8692,normal,0.0477,0.627,0.152,False
CUS000479,Ramesh Joshi,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2024-07-21,ups_devices|cables,575.24,0.284,UPI,0.0,0,0.3846,normal,0.25,0.844,0.1828,False
CUS000480,Reyansh Kapoor,retail,Nashik,Nashik,Maharashtra,N/A (individual),2023-12-26,smartphones|storage_devices|cables,1535.48,0.064,UPI,0.0,0,0.3325,late,0.0994,0.247,0.2283,False
CUS000481,Siddharth Reddy,retail,Ahmedabad,Ahmedabad,Gujarat,N/A (individual),2024-02-06,earbuds|storage_devices|routers,1846.19,0.142,cash,0.0,0,0.8722,excellent,0.1456,0.692,0.1398,True
CUS000482,Shree Enterprises Pvt. Ltd.,corporate,Khar,Mumbai,Maharashtra,IT Services,2024-10-07,ups_devices|monitors|mice|power_banks,26538.64,0.598,bank_transfer,150000.0,30,0.6922,normal,0.1664,0.603,0.1347,False
CUS000483,Om Kapoor,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2025-03-22,accessories|feature_phones|routers|laptops,2512.91,0.05,UPI,0.0,0,0.5587,normal,0.0657,0.699,0.0853,False
CUS000484,Silver Mobile Point LLP,corporate,Dombivli,Mumbai,Maharashtra,Media,2026-04-28,storage_devices|laptops,25000.0,0.195,bank_transfer,310000.0,45,0.6556,normal,0.133,0.39,0.1615,False
CUS000485,United Mobile Point,small_business,Ghatkopar,Mumbai,Maharashtra,Manufacturing,2024-01-03,headphones,10267.02,0.243,bank_transfer,34000.0,30,0.6162,normal,0.2448,0.383,0.4223,False
CUS000486,Sai Distributors,small_business,Chembur,Mumbai,Maharashtra,Education,2023-09-20,televisions|printers,38379.69,1.963,UPI,20000.0,15,0.633,normal,0.0815,0.362,0.155,False
CUS000487,Prime Digital World Pvt. Ltd.,corporate,Ahmedabad,Ahmedabad,Gujarat,Manufacturing,2023-06-02,smartphones|headphones|storage_devices|feature_phones,27113.79,0.089,bank_transfer,168000.0,60,0.6814,excellent,0.1471,0.647,0.0539,True
CUS000488,Ganesh Systems,small_business,Ahmedabad,Ahmedabad,Gujarat,Finance,2023-08-09,televisions,10403.46,0.488,bank_transfer,78000.0,45,0.2884,normal,0.1206,0.45,0.0295,True
CUS000489,Anjali Shah,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2026-04-13,headphones,1051.12,0.309,UPI,0.0,0,0.3569,normal,0.0534,0.167,0.0501,False
CUS000490,Myra Ansari,retail,Vile Parle,Mumbai,Maharashtra,N/A (individual),2022-11-13,headphones,1378.28,0.471,UPI,0.0,0,0.709,excellent,0.234,0.356,0.0927,False
CUS000491,Skyline Technologies,small_business,Jogeshwari,Mumbai,Maharashtra,Logistics,2023-03-16,feature_phones,16525.21,1.425,bank_transfer,20000.0,15,0.4159,normal,0.0963,0.087,0.1467,False
CUS000492,Sunita Joshi,retail,Chembur,Mumbai,Maharashtra,N/A (individual),2026-03-06,chargers,1387.12,0.13,UPI,0.0,0,0.2216,normal,0.1393,0.493,0.1556,False
CUS000493,Elite Communications,small_business,Mulund,Mumbai,Maharashtra,Finance,2025-11-07,webcams,16352.36,1.415,bank_transfer,44000.0,0,0.4625,late,0.0786,0.34,0.1067,False
CUS000494,Siddharth Tiwari,retail,Chembur,Mumbai,Maharashtra,N/A (individual),2025-03-23,storage_devices|laptops|accessories|ups_devices,1607.57,0.146,UPI,0.0,0,0.9114,excellent,0.2329,0.401,0.2381,False
CUS000495,Silver Electronics Corp.,corporate,Pune,Pune,Maharashtra,Logistics,2026-02-09,monitors|laptops|ups_devices,26945.98,0.533,bank_transfer,150000.0,45,0.8867,normal,0.1237,0.172,0.194,False
CUS000496,Isha Mishra,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2024-05-24,laptops|printers|headphones,1917.2,0.05,cash,0.0,0,0.5316,normal,0.1906,0.465,0.2057,False
